x_low,x_high,x_center,entries,mean,mean_error,sigma,sigma_error,chi2_ndf,iterations,fit_status
0.20000000298,0.465000002831,0.332500002906,1498915,-0.000237702454561,2.10554188337e-05,0.0084597679009,6.76733099413e-05,1.08548545675,2,0
0.465000002831,0.730000002682,0.597500002757,1179398,-0.000175997307205,1.90731727996e-05,0.00758906317788,5.53259214128e-05,1.16255686011,2,0
0.730000002682,0.995000002533,0.862500002608,629039,-0.000111058682611,2.69529877127e-05,0.00773257452805,8.00381247301e-05,1.08987876988,2,0
0.995000002533,1.26000000238,1.12750000246,321404,-0.000253607082705,4.46139618584e-05,0.00837409158964,0.000141656841551,1.05643761311,2,0
1.26000000238,1.52500000224,1.39250000231,168407,-0.000109286699413,7.32022078281e-05,0.00920187360837,0.000258894080903,1.06313796125,2,0
1.52500000224,1.79000000209,1.65750000216,90223,-0.000322151697052,0.00011779027888,0.00987627273643,0.00043626375872,1.19827995249,2,0
1.79000000209,2.05500000194,1.92250000201,50396,-0.000168721942053,0.000171025074276,0.0104059920662,0.000681708866831,0.799097654957,2,0
2.05500000194,2.32000000179,2.18750000186,29263,-0.00043980279062,0.000321868524729,0.0122076404568,0.00144781964225,0.747983138056,2,0
2.32000000179,2.58500000164,2.45250000171,17368,-0.000467304792557,0.000477445175062,0.0130449780237,0.00226229870714,1.44306513318,2,0
2.58500000164,2.85000000149,2.71750000156,10585,-0.000244465271737,0.00281927787685,0.0288433791351,0.0271670724145,0.822453285678,2,0
2.85000000149,3.11500000134,2.98250000142,6832,-0.00041019085048,0.000700062237963,0.0125127024525,0.0032791727191,1.09944607757,2,0
3.11500000134,3.38000000119,3.24750000127,4357,-0.00148602554039,0.00447755000686,0.028939819175,0.0242308810731,1.11321057867,2,0
3.38000000119,3.64500000104,3.51250000112,2805,-0.000169386973121,0.00114531319158,0.0130687594455,0.00562121055752,1.19245605182,2,0
3.64500000104,3.91000000089,3.77750000097,2013,-3.42164516812e-05,0.00651973584241,0.0287240320872,0.0285523448463,1.33456362842,2,0
3.91000000089,4.17500000075,4.04250000082,1316,0.000125977382579,0.00210585622481,0.0146996221121,0.0106521585966,0.791111310687,2,0
4.17500000075,4.4400000006,4.30750000067,960,-0.00331287033574,0.00400734780259,0.0118815816377,0.00675734268854,0.989815512222,2,0
4.4400000006,4.70500000045,4.57250000052,670,-0.000487197815672,0.00116762206135,0.008705654344,0.00335793283685,0.824527083112,2,0
4.70500000045,4.9700000003,4.83750000037,514,0.00406338502063,0.00803999896205,0.0125421122252,0.0109794424282,1.04682633258,2,0
4.9700000003,5.23500000015,5.10250000022,343,0.00155369438119,0.0159772259617,0.0284847188814,0.0266791132478,0.726757468163,2,0
5.23500000015,5.5,5.36750000007,279,0.0157861658617,0.0203447878745,0.0285177927647,0.0270965617196,1.55587928919,2,0
