x_low,x_high,x_center,entries,iterative_mean,iterative_mean_error,iterative_sigma,iterative_sigma_error,iterative_chi2_ndf,iterative_iterations,iterative_fit_status,fitslicesy_sigma,fitslicesy_sigma_error,fwhm,fwhm_sigma
0.20000000298,0.465000002831,0.332500002906,92860,-0.0169502572746,5.31757473323e-05,0.0104333473352,5.31153947969e-05,3.51076365885,3,0,0,0,nan,nan
0.465000002831,0.730000002682,0.597500002757,121234,-0.00988009855092,3.12743356918e-05,0.00936309775828,3.11475310942e-05,4.0808381528,3,0,0,0,0.0212083890138,0.00900637356933
0.730000002682,0.995000002533,0.862500002608,78528,-0.00687978192067,3.79879238872e-05,0.00918432946034,3.73007808538e-05,3.51538695839,3,0,0,0,0.020685033516,0.00878412495252
0.995000002533,1.26000000238,1.12750000246,48451,-0.00523980254446,4.9387892438e-05,0.00929353950514,4.92271474874e-05,2.15691169929,4,0,0,0,0.0208201826977,0.00884151752569
1.26000000238,1.52500000224,1.39250000231,31024,-0.00417278958717,6.2556662736e-05,0.00934852016529,6.30193914099e-05,2.35731953813,4,0,0,0,0.0204762639101,0.00869546866378
1.52500000224,1.79000000209,1.65750000216,20994,-0.00346923378998,7.79369092129e-05,0.00949431426845,7.92985367846e-05,1.76351790226,4,0,0,0,0.0213151704637,0.00905171947597
1.79000000209,2.05500000194,1.92250000201,14387,-0.00303092457681,9.7339590634e-05,0.0098504234984,9.9140024356e-05,1.3983406742,4,0,0,0,0.0222464717999,0.0094472067397
2.05500000194,2.32000000179,2.18750000186,10158,-0.00248544172564,0.000117312433428,0.0100573823054,0.000114508365608,1.54831643409,4,0,0,0,0.0230755808796,0.00979929694779
2.32000000179,2.58500000164,2.45250000171,7456,-0.0019197985368,0.000142097686325,0.0104483288207,0.000144329416391,0.990983875846,4,0,0,0,0.0232278523337,0.00986396068056
2.58500000164,2.85000000149,2.71750000156,5455,-0.00157576458088,0.000168506979323,0.0105530364524,0.000167879278592,0.696323361544,4,0,0,0,0.0233629338407,0.00992132451494
2.85000000149,3.11500000134,2.98250000142,4188,-0.00139199136901,0.000193862909376,0.0105681637725,0.000199520524719,0.980862542641,5,0,0,0,0.0219124995102,0.00930538176654
3.11500000134,3.38000000119,3.24750000127,3234,-0.00123866190276,0.000233518301545,0.0112808181014,0.000244089918854,1.20573256998,4,0,0,0,0.0236003129521,0.0100221301421
3.38000000119,3.64500000104,3.51250000112,2611,-0.000975195701727,0.000263391156053,0.0115142166608,0.00026337882867,1.44990463742,3,0,0,0,0.0216546747679,0.0091958936794
3.64500000104,3.91000000089,3.77750000097,2185,-0.000668932200971,0.000283454272824,0.0113978264812,0.00026766730945,0.916807285199,3,0,0,0,0.0258677878833,0.0109850380874
3.91000000089,4.17500000075,4.04250000082,1769,-0.000611824016671,0.000330229155198,0.0116302908854,0.000342967564857,1.5887261963,4,0,0,0,0.0216544112807,0.00919578178667
4.17500000075,4.4400000006,4.30750000067,1426,-0.000468047261944,0.000366855473886,0.0117389919147,0.000366024419741,0.492313711489,4,0,0,0,0.0271249993937,0.0115189266591
4.4400000006,4.70500000045,4.57250000052,1162,-0.000232187060751,0.000411059402893,0.0119383108984,0.000447200215927,0.795043042502,4,0,0,0,0.0245698046456,0.0104338353573
4.70500000045,4.9700000003,4.83750000037,963,0.000761898358987,0.000457343504759,0.0117408350508,0.000487658204798,0.870324391311,5,0,0,0,0.0209999995306,0.00891787870381
4.9700000003,5.23500000015,5.10250000022,808,0.00171710477856,0.000536865814134,0.0128121308233,0.000534959195864,1.01110747283,3,0,0,0,0.0257499994244,0.0109350179344
5.23500000015,5.5,5.36750000007,707,0.000652166285775,0.000609189748746,0.0137958624699,0.000622316293625,1.15813090197,4,0,0,0,0.0187857138658,0.00797755816021
